AA:-6094645, CC:-6151989, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4915033, CC:-4972377, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4882266, CC:-4939610, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4849499, CC:-4906843, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4816732, CC:-4874076, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4783965, CC:-4841309, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4751198, CC:-4808542, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4718431, CC:-4775775, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4685664, CC:-4743008, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4652897, CC:-4710241, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4620130, CC:-4677474, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4587363, CC:-4644707, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4554596, CC:-4611940, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4521829, CC:-4579173, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4489062, CC:-4546406, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4456295, CC:-4513639, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4423528, CC:-4480872, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4390761, CC:-4448105, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4357994, CC:-4415338, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4325227, CC:-4382571, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4292460, CC:-4349804, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4259693, CC:-4317037, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4226926, CC:-4284270, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4194159, CC:-4251503, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4161392, CC:-4218736, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4128625, CC:-4185969, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4095858, CC:-4153202, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4063091, CC:-4120435, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4030324, CC:-4087668, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3997557, CC:-4054901, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3964790, CC:-4022134, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3932023, CC:-3989367, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3899256, CC:-3956600, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3866489, CC:-3923833, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3833722, CC:-3891066, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3800955, CC:-3858299, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3768188, CC:-3825532, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3735421, CC:-3792765, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3702654, CC:-3759998, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3669887, CC:-3727231, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3637120, CC:-3694464, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3604353, CC:-3661697, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3571586, CC:-3628930, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3538819, CC:-3596163, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3506052, CC:-3563396, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3473285, CC:-3530629, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3440518, CC:-3497862, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3407751, CC:-3465095, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3374984, CC:-3432328, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:551820, CC:494476, daa: 44, dcc: 44, MA: 44, MB: 44, MC: 44, MD: 44
AA:551864, CC:494520, daa: 44, dcc: 44, MA: 44, MB: 44, MC: 44, MD: 44
AA:551908, CC:494564, daa: 44, dcc: 44, MA: 44, MB: 44, MC: 44, MD: 44
AA:551952, CC:494608, daa: 44, dcc: 44, MA: 44, MB: 44, MC: 44, MD: 44
AA:-3112848, CC:-3170192, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3080081, CC:-3137425, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3047314, CC:-3104658, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-3014547, CC:-3071891, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2981780, CC:-3039124, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2949013, CC:-3006357, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2916246, CC:-2973590, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2883479, CC:-2940823, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2850712, CC:-2908056, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2817945, CC:-2875289, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2785178, CC:-2842522, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2752411, CC:-2809755, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2719644, CC:-2776988, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2686877, CC:-2744221, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2654110, CC:-2711454, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2621343, CC:-2678687, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2588576, CC:-2645920, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2555809, CC:-2613153, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2523042, CC:-2580386, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2490275, CC:-2547619, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2457508, CC:-2514852, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2424741, CC:-2482085, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2391974, CC:-2449318, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2359207, CC:-2416551, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2326440, CC:-2383784, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2293673, CC:-2351017, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2260906, CC:-2318250, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2228139, CC:-2285483, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2195372, CC:-2252716, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2162605, CC:-2219949, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2129838, CC:-2187182, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2097071, CC:-2154415, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2064304, CC:-2121648, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-2031537, CC:-2088881, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1998770, CC:-2056114, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1966003, CC:-2023347, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1933236, CC:-1990580, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1900469, CC:-1957813, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1867702, CC:-1925046, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1834935, CC:-1892279, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1802168, CC:-1859512, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1769401, CC:-1826745, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1736634, CC:-1793978, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1703867, CC:-1761211, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1671100, CC:-1728444, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1638333, CC:-1695677, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1605566, CC:-1662910, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1572799, CC:-1630143, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1540032, CC:-1597376, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1507265, CC:-1564609, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1474498, CC:-1531842, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1441731, CC:-1499075, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1408964, CC:-1466308, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1376197, CC:-1433541, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1343430, CC:-1400774, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1310663, CC:-1368007, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1277896, CC:-1335240, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1245129, CC:-1302473, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1212362, CC:-1269706, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1179595, CC:-1236939, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1146828, CC:-1204172, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1114061, CC:-1171405, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1081294, CC:-1138638, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1048527, CC:-1105871, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-1015760, CC:-1073104, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-982993, CC:-1040337, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-950226, CC:-1007570, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-917459, CC:-974803, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-884692, CC:-942036, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-851925, CC:-909269, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-819158, CC:-876502, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-786391, CC:-843735, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-753624, CC:-810968, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-720857, CC:-778201, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-688090, CC:-745434, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-655323, CC:-712667, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-622556, CC:-679900, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-589789, CC:-647133, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-557022, CC:-614366, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-524255, CC:-581599, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-491488, CC:-548832, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-458721, CC:-516065, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-425954, CC:-483298, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-393187, CC:-450531, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-360420, CC:-417764, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-327653, CC:-384997, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-294886, CC:-352230, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-262119, CC:-319463, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-229352, CC:-286696, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-196585, CC:-253929, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-163818, CC:-221162, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-131051, CC:-188395, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-98284, CC:-155628, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-65517, CC:-122861, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-32750, CC:-90094, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:17, CC:-57327, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:32784, CC:-24560, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:65551, CC:8207, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:98318, CC:40974, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:131085, CC:73741, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:163852, CC:106508, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:196619, CC:139275, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:229386, CC:172042, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:262153, CC:204809, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:294920, CC:237576, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6440756, CC:-6687796, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6407989, CC:-6655029, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6375222, CC:-6622262, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6342455, CC:-6589495, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6309688, CC:-6556728, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6276921, CC:-6523961, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6244154, CC:-6491194, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6211387, CC:-6458427, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6178620, CC:-6425660, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6145853, CC:-6392893, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6113086, CC:-6360126, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6080319, CC:-6327359, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6047552, CC:-6294592, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-6014785, CC:-6261825, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5982018, CC:-6229058, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5949251, CC:-6196291, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5916484, CC:-6163524, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5883717, CC:-6130757, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5850950, CC:-6097990, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5818183, CC:-6065223, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5785416, CC:-6032456, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5752649, CC:-5999689, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5719882, CC:-5966922, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5687115, CC:-5934155, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5654348, CC:-5901388, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5621581, CC:-5868621, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5588814, CC:-5835854, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5556047, CC:-5803087, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5523280, CC:-5770320, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5490513, CC:-5737553, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5457746, CC:-5704786, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5424979, CC:-5672019, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5392212, CC:-5639252, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5359445, CC:-5606485, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5326678, CC:-5573718, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5293911, CC:-5540951, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5261144, CC:-5508184, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5228377, CC:-5475417, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5195610, CC:-5442650, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5162843, CC:-5409883, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5130076, CC:-5377116, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5097309, CC:-5344349, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5064542, CC:-5311582, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-5031775, CC:-5278815, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
AA:-4999008, CC:-5246048, daa: 32767, dcc: 32767, MA: 32767, MB: 32767, MC: 32767, MD: 32767
